epoch loss mean_absolute_error root_mean_squared_error val_loss val_mean_absolute_error val_root_mean_squared_error
95 1.2661113739013672 0.6857116222381592 1.1252161264419556 1.1670758724212646 0.6549088954925537 1.0803128480911255
96 1.2291944026947021 0.6737586259841919 1.1086903810501099 1.1573024988174438 0.6386530995368958 1.075779914855957
97 1.279697060585022 0.698674738407135 1.1312369108200073 1.2028967142105103 0.7362533807754517 1.096766471862793
98 1.2779008150100708 0.6933869123458862 1.13044273853302 1.4461640119552612 0.9372521638870239 1.2025655508041382
99 1.2570723295211792 0.690651535987854 1.1211923360824585 1.2055524587631226 0.590334951877594 1.097976565361023
100 1.2108242511749268 0.66447913646698 1.1003745794296265 1.2768102884292603 0.8158815503120422 1.129960298538208
101 1.2478444576263428 0.6868075132369995 1.1170696020126343 1.312112808227539 0.8357020616531372 1.145474910736084
102 1.2312016487121582 0.6825065612792969 1.1095952987670898 1.134723424911499 0.6271246075630188 1.0652339458465576
103 1.345913290977478 0.7211551070213318 1.16013503074646 1.5179692506790161 0.9807581901550293 1.2320590019226074
104 1.2687073945999146 0.699454128742218 1.1263691186904907 1.1490087509155273 0.6925755739212036 1.071918249130249
105 1.1743733882904053 0.6543623208999634 1.083685040473938 1.1337792873382568 0.6232595443725586 1.0647907257080078
106 1.1656224727630615 0.6498360633850098 1.0796400308609009 1.1406770944595337 0.6555323600769043 1.0680248737335205
107 1.2875641584396362 0.7009132504463196 1.1347088813781738 1.1654998064041138 0.7083115577697754 1.0795831680297852
108 1.289489507675171 0.7085843086242676 1.135556936264038 1.1347075700759888 0.5926981568336487 1.0652265548706055
109 1.1907410621643066 0.6616103053092957 1.0912108421325684 1.1350651979446411 0.5853391289710999 1.065394401550293
110 1.192209005355835 0.6649805307388306 1.0918831825256348 1.2361857891082764 0.5820073485374451 1.111838936805725
111 1.157765507698059 0.6469175219535828 1.0759950876235962 1.1785155534744263 0.7465418577194214 1.0855945348739624
112 1.4067150354385376 0.7677621841430664 1.1860501766204834 1.1477947235107422 0.5407221913337708 1.0713517665863037
113 1.3174068927764893 0.7182965874671936 1.1477835178375244 1.2445476055145264 0.5817739367485046 1.1155929565429688
114 1.2191754579544067 0.6731014847755432 1.1041628122329712 1.158814549446106 0.5728574395179749 1.0764825344085693
115 1.1518474817276 0.6487390398979187 1.0732415914535522 1.1218035221099854 0.5768762826919556 1.0591522455215454
116 1.1382685899734497 0.6414428949356079 1.066896677017212 1.0977351665496826 0.613802433013916 1.0477285385131836
117 1.1708873510360718 0.6560232043266296 1.0820754766464233 1.1369106769561768 0.7121999263763428 1.0662600994110107
118 1.2575204372406006 0.6998823881149292 1.1213921308517456 1.0984809398651123 0.6706198453903198 1.0480843782424927
119 1.1445040702819824 0.6463481187820435 1.069814920425415 1.1144486665725708 0.56682950258255 1.0556745529174805
120 1.1491607427597046 0.6446970105171204 1.0719891786575317 1.22609543800354 0.7974327802658081 1.1072919368743896
121 1.1163959503173828 0.6376962065696716 1.0565963983535767 1.0991613864898682 0.6121817231178284 1.0484089851379395
122 1.1634812355041504 0.6556597948074341 1.0786478519439697 1.2496531009674072 0.8189846277236938 1.117878794670105
123 1.132025957107544 0.6480746865272522 1.0639671087265015 1.3477880954742432 0.6256461143493652 1.160942792892456
124 1.156836748123169 0.6566627621650696 1.0755634307861328 1.0806496143341064 0.5916282534599304 1.0395430326461792
125 1.090816855430603 0.6231340169906616 1.0444217920303345 1.0676987171173096 0.6518349051475525 1.0332950353622437
126 1.0954890251159668 0.6276272535324097 1.0466561317443848 1.0533381700515747 0.6358776688575745 1.026322603225708
127 1.0774571895599365 0.6223469972610474 1.03800630569458 1.1636484861373901 0.7588889598846436 1.0787254571914673
128 1.1552296876907349 0.6540892720222473 1.074816107749939 1.0298840999603271 0.6019523739814758 1.0148320198059082
129 1.0877418518066406 0.6268681883811951 1.042948603630066 1.0335066318511963 0.6056495308876038 1.0166152715682983
130 1.09198796749115 0.6314137578010559 1.0449823141098022 1.0550919771194458 0.5655141472816467 1.0271767377853394
131 1.0656105279922485 0.6159371733665466 1.032284140586853 1.0211008787155151 0.5780218839645386 1.0104953050613403
132 1.1067314147949219 0.6382578015327454 1.0520130395889282 1.0231119394302368 0.562690019607544 1.011489987373352
133 1.0803145170211792 0.6268800497055054 1.039381742477417 1.0082887411117554 0.5853387117385864 1.0041358470916748
134 1.0944137573242188 0.6326301097869873 1.046142339706421 1.0122337341308594 0.5848654508590698 1.0060982704162598
135 1.0778529644012451 0.6270070672035217 1.0381969213485718 1.0451645851135254 0.6175752282142639 1.0223329067230225
136 1.06682550907135 0.6218225955963135 1.0328724384307861 1.0765715837478638 0.5387581586837769 1.0375796556472778
137 1.0855120420455933 0.6296670436859131 1.0418790578842163 1.014495849609375 0.6020824313163757 1.0072218179702759
138 1.0483102798461914 0.6154606938362122 1.0238702297210693 0.9922539591789246 0.5550817847251892 0.9961194396018982
139 1.1041386127471924 0.6388810276985168 1.0507800579071045 1.0153529644012451 0.5442004203796387 1.0076472759246826
140 1.0457005500793457 0.6116644740104675 1.0225950479507446 0.9930341839790344 0.6075324416160583 0.9965109825134277
141 1.0297040939331055 0.6111466884613037 1.0147433280944824 1.1713285446166992 0.5985609292984009 1.0822793245315552
142 1.1093871593475342 0.6462317705154419 1.0532745122909546 1.051007628440857 0.5340558290481567 1.0251866579055786
143 1.057860016822815 0.6216990351676941 1.0285232067108154 0.9846057891845703 0.5977588891983032 0.9922730326652527
144 1.0150951147079468 0.6014965772628784 1.007519245147705 1.0126240253448486 0.6271941065788269 1.0062922239303589
145 1.0399434566497803 0.6176108717918396 1.0197762250900269 1.023315191268921 0.656440019607544 1.0115904808044434
146 1.0105316638946533 0.6012182235717773 1.0052520036697388 0.9481844902038574 0.5548078417778015 0.9737476706504822
147 1.0261844396591187 0.6088395118713379 1.013007640838623 0.9459233283996582 0.5628248453140259 0.972585916519165
148 1.0419970750808716 0.6180127859115601 1.0207825899124146 1.1566836833953857 0.8032134175300598 1.075492262840271
149 1.041030764579773 0.6208555102348328 1.0203092098236084 0.9687045812606812 0.5530358552932739 0.9842278957366943
150 1.0217134952545166 0.6102787852287292 1.010798454284668 0.9810608625411987 0.5442920923233032 0.9904851913452148
151 1.012587308883667 0.6003218293190002 1.0062739849090576 0.9785783886909485 0.6393415927886963 0.9892312288284302
152 0.9779050946235657 0.5889053344726562 0.9888908267021179 0.9305564165115356 0.5775206685066223 0.964653491973877
153 0.977506160736084 0.5874035358428955 0.988689124584198 0.9462785720825195 0.562005877494812 0.9727684855461121
154 1.0863924026489258 0.6368995904922485 1.0423015356063843 0.9281487464904785 0.562680721282959 0.9634047746658325
155 1.00896155834198 0.6049083471298218 1.0044708251953125 0.9939684867858887 0.5362855792045593 0.9969796538352966
156 1.0000596046447754 0.5992482900619507 1.0000298023223877 0.9368733167648315 0.5663659572601318 0.9679221510887146
157 0.9938936233520508 0.6031142473220825 0.9969421625137329 0.9208008050918579 0.5497499108314514 0.9595836400985718
158 0.9656672477722168 0.5864943265914917 0.9826837182044983 1.0021076202392578 0.6646634340286255 1.0010532140731812
159 0.9598814845085144 0.5896831750869751 0.9797354340553284 0.8932903409004211 0.5401464700698853 0.9451403617858887
160 0.9633552432060242 0.5873791575431824 0.9815066456794739 0.9272201657295227 0.6144726872444153 0.9629226922988892
161 0.952092170715332 0.5837292671203613 0.9757521152496338 0.9678350687026978 0.5387220978736877 0.9837861061096191
162 0.9478517770767212 0.582221508026123 0.9735767841339111 0.8916754722595215 0.5432227849960327 0.9442856907844543
163 0.958191990852356 0.5858170390129089 0.9788728356361389 1.0927480459213257 0.7437350153923035 1.0453459024429321
164 0.9881131052970886 0.6066392660140991 0.9940387606620789 0.8967644572257996 0.5040647983551025 0.9469764828681946
165 1.01893150806427 0.6100816130638123 1.0094213485717773 0.9236146211624146 0.5249319672584534 0.9610487222671509
166 0.9612506628036499 0.5913068652153015 0.9804339408874512 1.0274298191070557 0.7066957950592041 1.0136221647262573
167 0.910174548625946 0.5701149702072144 0.9540306925773621 0.9746424555778503 0.5387492179870605 0.9872398376464844
168 0.9171339869499207 0.5735431909561157 0.9576711058616638 0.8393020629882812 0.5185473561286926 0.9161342978477478
169 0.9498635530471802 0.5891621112823486 0.9746094346046448 0.8595770001411438 0.5641495585441589 0.9271337389945984
170 0.9964006543159485 0.6116251945495605 0.9981986880302429 0.9646827578544617 0.5152783393859863 0.9821826219558716
171 0.9484243392944336 0.5920380353927612 0.9738708138465881 0.9075924158096313 0.5191580653190613 0.9526764750480652
172 0.8668509721755981 0.5511735677719116 0.9310483336448669 0.8410884141921997 0.5713552236557007 0.9171087145805359
173 0.9040424227714539 0.5725637078285217 0.9508114457130432 0.8093006014823914 0.5385815501213074 0.8996113538742065
174 0.8627532124519348 0.5539532899856567 0.9288451075553894 0.8225141763687134 0.4996120035648346 0.9069256782531738
175 0.9418774843215942 0.5878750085830688 0.9705037474632263 0.8594415783882141 0.53965824842453 0.9270607233047485
176 0.8633087873458862 0.5582862496376038 0.9291441440582275 0.92686527967453 0.6368529200553894 0.9627384543418884
177 0.8832489252090454 0.5665149092674255 0.9398132562637329 0.8257497549057007 0.4869852662086487 0.9087077379226685
178 0.8546714782714844 0.5513635873794556 0.9244844317436218 0.8139908909797668 0.5649930238723755 0.9022144079208374
179 0.8431917428970337 0.5525559782981873 0.9182547330856323 0.7793174982070923 0.5145933628082275 0.8827896118164062
180 0.8394170999526978 0.5446392297744751 0.9161970615386963 0.7732860445976257 0.5320659279823303 0.8793668150901794
181 0.912457287311554 0.5792534947395325 0.9552263021469116 0.9760473370552063 0.6963878870010376 0.9879510998725891
182 0.86644047498703 0.5602448582649231 0.9308278560638428 0.8021608591079712 0.48755091428756714 0.8956343531608582
183 0.8936522603034973 0.56718909740448 0.9453318119049072 0.999030590057373 0.5226686000823975 0.999515175819397
184 0.9256711006164551 0.5846118927001953 0.9621180295944214 0.9636842012405396 0.5334198474884033 0.9816741943359375
185 0.8205896615982056 0.5418035984039307 0.9058640599250793 0.8187879323959351 0.49739688634872437 0.904869019985199
186 0.8359495401382446 0.5468579530715942 0.9143027663230896 0.7344009876251221 0.5035700798034668 0.8569719791412354
187 0.837042510509491 0.5469599962234497 0.9149003028869629 0.7794498205184937 0.5526047945022583 0.8828645348548889
188 0.7664678692817688 0.5179173350334167 0.8754814863204956 0.7382772564888 0.525129497051239 0.859230637550354
189 0.8033394813537598 0.5318886637687683 0.8962920904159546 0.7395603060722351 0.5218650698661804 0.8599769473075867
190 0.8120611906051636 0.5371053218841553 0.9011443853378296 0.7208232283592224 0.5127050280570984 0.849013090133667
191 0.8155677914619446 0.5375707149505615 0.9030879139900208 0.984409511089325 0.6918033361434937 0.9921741485595703
192 0.8557437658309937 0.5562916994094849 0.925064206123352 0.7499571442604065 0.4804162085056305 0.8660006523132324
193 0.7785412073135376 0.524976372718811 0.8823498487472534 0.7341492772102356 0.4969656467437744 0.8568251132965088
194 0.7509713172912598 0.5109304189682007 0.8665860295295715 0.8502132296562195 0.6461063623428345 0.9220700860023499
195 0.766291618347168 0.5254043340682983 0.87538081407547 0.7279056310653687 0.5100232362747192 0.8531738519668579
196 0.766312837600708 0.5218514204025269 0.8753929734230042 0.7109410762786865 0.5097794532775879 0.8431732058525085
197 0.72156822681427 0.4995294511318207 0.8494517207145691 0.8021572232246399 0.5905733108520508 0.8956323266029358
198 0.8411803245544434 0.5472109913825989 0.917158842086792 0.7839624285697937 0.4933907091617584 0.8854165077209473
199 0.8179444074630737 0.541604220867157 0.9044027924537659 0.7077854871749878 0.4727048873901367 0.8412998914718628
200 0.7159969806671143 0.4956778883934021 0.8461660742759705 0.7576333284378052 0.5761978626251221 0.8704213500022888
201 0.7256063222885132 0.5032624006271362 0.8518252968788147 0.677594006061554 0.4890431761741638 0.8231610059738159
202 0.7871009707450867 0.5296329855918884 0.887187123298645 0.7938467264175415 0.46654969453811646 0.8909807801246643
203 0.733898937702179 0.506622314453125 0.8566790223121643 0.6862187385559082 0.45583778619766235 0.828383207321167
204 0.7099105715751648 0.49608269333839417 0.8425619006156921 0.696192741394043 0.4724716544151306 0.834381639957428
205 0.7413420677185059 0.5140354037284851 0.8610122203826904 0.6528124213218689 0.4821736216545105 0.8079680800437927
206 0.7197390794754028 0.5038362741470337 0.8483743667602539 0.6461414098739624 0.42868271470069885 0.8038291931152344
207 0.683434009552002 0.48309797048568726 0.8267006874084473 0.7436097264289856 0.5522477030754089 0.8623281121253967
208 0.7749910354614258 0.5223717093467712 0.8803357481956482 0.6365963816642761 0.4788335859775543 0.7978699207305908
209 0.7799397706985474 0.5211416482925415 0.8831419944763184 0.6763911247253418 0.5172520875930786 0.8224300146102905
210 0.7456339597702026 0.5127865672111511 0.8635010123252869 0.7539392709732056 0.5719841122627258 0.86829674243927
211 0.6629425883293152 0.47689372301101685 0.8142128586769104 0.651186466217041 0.49321216344833374 0.8069612383842468
212 0.6590458750724792 0.4726773798465729 0.811816394329071 0.612678587436676 0.45271390676498413 0.7827378511428833
213 0.6632897257804871 0.4740541875362396 0.8144260048866272 0.7705976963043213 0.5807172060012817 0.8778369426727295
214 0.668204665184021 0.48018279671669006 0.8174378871917725 0.7439994812011719 0.4683305323123932 0.8625540733337402
215 0.6377484202384949 0.4640301764011383 0.7985914945602417 0.6220515966415405 0.4477277398109436 0.7887024879455566
216 0.6266026496887207 0.4598156809806824 0.7915823459625244 0.614657998085022 0.47526997327804565 0.7840012907981873
217 0.6737688779830933 0.48050037026405334 0.8208342790603638 0.606364369392395 0.411835253238678 0.7786940336227417
218 0.6214485764503479 0.45975929498672485 0.7883201241493225 0.678450345993042 0.4766806662082672 0.8236809968948364
219 0.7403579950332642 0.5073286890983582 0.8604405522346497 0.5947462916374207 0.43651947379112244 0.7711979746818542
220 0.6505038738250732 0.47228747606277466 0.8065382242202759 0.5736103057861328 0.4418436586856842 0.75737065076828
221 0.6205797791481018 0.4556995928287506 0.7877688407897949 0.7629382014274597 0.5830995440483093 0.8734633326530457
222 0.6449755430221558 0.4694926142692566 0.8031036853790283 0.5737239122390747 0.43686914443969727 0.7574456334114075
223 0.6641573905944824 0.47561997175216675 0.8149585127830505 0.7311654686927795 0.433816522359848 0.8550821542739868
224 0.6394853591918945 0.46275439858436584 0.7996782660484314 0.6057009696960449 0.48502159118652344 0.7782679200172424
225 0.6106548309326172 0.4552989602088928 0.7814440727233887 0.5792913436889648 0.44262129068374634 0.7611119151115417
226 0.5897390246391296 0.4429045617580414 0.7679446935653687 0.5572222471237183 0.4219636917114258 0.7464731931686401
227 0.6046797037124634 0.4509379267692566 0.7776115536689758 0.5420445203781128 0.4243399202823639 0.7362367510795593
228 0.5828436017036438 0.4388459324836731 0.7634419202804565 0.5628076195716858 0.3949686288833618 0.7502050399780273
229 0.5823166370391846 0.4391961097717285 0.7630967497825623 0.5563748478889465 0.44048285484313965 0.7459053993225098
230 0.6322165727615356 0.4606982171535492 0.7951204776763916 0.5622093081474304 0.44234499335289 0.7498061656951904
231 0.6923310160636902 0.48733511567115784 0.8320643305778503 0.9828672409057617 0.6520074009895325 0.9913966059684753
232 0.6229140162467957 0.45767611265182495 0.7892490029335022 0.5324218273162842 0.4093419015407562 0.7296724319458008
233 0.6237151622772217 0.46123385429382324 0.7897564172744751 0.523617148399353 0.40099143981933594 0.723613977432251
234 0.5958252549171448 0.44692903757095337 0.7718971967697144 0.5938185453414917 0.45481982827186584 0.7705962061882019
235 0.5989386439323425 0.45026296377182007 0.7739112377166748 0.5438370704650879 0.43220752477645874 0.7374531030654907
236 0.5815573334693909 0.44394296407699585 0.7625990509986877 0.637802243232727 0.48162421584129333 0.7986252307891846
237 0.6334899663925171 0.46137237548828125 0.7959208488464355 0.5754525065422058 0.3922049105167389 0.7585858702659607
238 0.6251212358474731 0.4579850137233734 0.7906460762023926 0.7322376370429993 0.4937119483947754 0.8557088375091553
239 0.5505481958389282 0.4244360327720642 0.7419893741607666 0.5612102150917053 0.454214483499527 0.749139666557312
240 0.5324404239654541 0.41761475801467896 0.7296851277351379 0.5061464309692383 0.4180373549461365 0.7114396691322327
241 0.5576438307762146 0.4252050817012787 0.7467555403709412 0.5499697923660278 0.41411131620407104 0.7415995001792908
242 0.5698117017745972 0.43322667479515076 0.7548587322235107 0.4963432252407074 0.3850511610507965 0.7045162916183472
243 0.5481612682342529 0.4204741418361664 0.7403791546821594 0.6000951528549194 0.5001615285873413 0.7746580839157104
244 0.6715992093086243 0.47705549001693726 0.8195115923881531 0.5872799754142761 0.4666135311126709 0.7663419246673584
245 0.5396028161048889 0.4167479872703552 0.7345766425132751 0.5524806976318359 0.3799702227115631 0.7432904243469238
246 0.5214271545410156 0.40940672159194946 0.7220991253852844 0.5289364457130432 0.4269316792488098 0.7272801995277405
247 0.5412381887435913 0.4156153202056885 0.7356889247894287 0.5710904002189636 0.4694146513938904 0.7557052373886108
248 0.5370111465454102 0.4131644666194916 0.7328104376792908 0.48944592475891113 0.41862526535987854 0.6996040940284729
249 0.5740379691123962 0.43904733657836914 0.7576529383659363 0.4772891402244568 0.38387084007263184 0.690861165523529
250 0.6533446907997131 0.46402788162231445 0.8082973957061768 0.5454295873641968 0.43341416120529175 0.7385320663452148
251 0.5047793388366699 0.4009169042110443 0.7104782462120056 0.4796028137207031 0.40384167432785034 0.6925336122512817
