epoch loss mean_absolute_percentage_error root_mean_squared_error val_loss val_mean_absolute_percentage_error val_root_mean_squared_error
36 0.5035451054573059 18.529296875 0.7096091508865356 0.4878905415534973 14.500185012817383 0.698491632938385
37 0.45838648080825806 16.171363830566406 0.6770424246788025 0.4965364336967468 15.292006492614746 0.7046534419059753
38 0.5803402066230774 18.982189178466797 0.7618006467819214 0.5205236077308655 17.496397018432617 0.721473217010498
39 0.5144016742706299 18.911718368530273 0.7172179818153381 0.392843633890152 14.973779678344727 0.626772403717041
40 0.40497758984565735 15.029888153076172 0.6363784670829773 0.43359634280204773 16.339069366455078 0.6584803462028503
41 0.47111624479293823 16.441993713378906 0.686379075050354 0.677419126033783 17.085477828979492 0.8230547308921814
42 0.4740462899208069 17.36646270751953 0.6885101795196533 0.4864734709262848 18.64688491821289 0.6974765062332153
43 0.4807555377483368 16.624046325683594 0.6933653950691223 0.425464004278183 13.798847198486328 0.6522760391235352
44 0.4511876404285431 16.232507705688477 0.6717050075531006 0.5173420906066895 15.677412033081055 0.7192649841308594
45 0.38783419132232666 16.226776123046875 0.6227633357048035 0.5276769995689392 19.18531036376953 0.7264137864112854
46 0.3782689869403839 16.013975143432617 0.6150357723236084 0.4130748510360718 17.692750930786133 0.6427090167999268
47 0.3769826292991638 17.178075790405273 0.6139891147613525 0.4008601903915405 13.004504203796387 0.633135199546814
48 0.31655412912368774 13.692798614501953 0.5626314282417297 0.27496203780174255 11.929192543029785 0.5243682265281677
49 0.2875649034976959 12.700065612792969 0.5362507700920105 0.35887566208839417 17.511943817138672 0.5990623235702515
50 0.5140321850776672 18.92486000061035 0.7169603705406189 0.36528274416923523 14.442721366882324 0.6043862700462341
51 0.3718106150627136 16.060449600219727 0.6097627282142639 0.3606700301170349 17.92569923400879 0.6005581021308899
52 0.35541629791259766 16.589767456054688 0.596168041229248 0.404276967048645 15.602025985717773 0.6358277797698975
53 0.3745874762535095 14.098803520202637 0.6120355129241943 0.3069213926792145 11.270487785339355 0.5540048480033875
54 0.2860146462917328 13.166611671447754 0.5348033905029297 0.3022482991218567 12.68960952758789 0.5497711300849915
55 0.35017234086990356 14.3058500289917 0.5917536020278931 0.28911322355270386 13.750995635986328 0.5376924872398376
56 0.3283972144126892 15.910828590393066 0.5730594992637634 0.3016989827156067 13.886103630065918 0.5492713451385498
57 0.2639892101287842 12.766406059265137 0.5137988328933716 0.31694886088371277 13.303729057312012 0.5629821419715881
58 0.3674340844154358 16.34164047241211 0.6061634421348572 0.5564887523651123 21.07550811767578 0.745981752872467
59 0.36987510323524475 14.037196159362793 0.6081736087799072 0.3053894639015198 12.108427047729492 0.552620530128479
60 0.3152587115764618 14.737813949584961 0.5614790320396423 0.31974494457244873 17.5992488861084 0.5654599666595459
61 0.2546789348125458 12.328230857849121 0.5046572685241699 0.24369679391384125 16.07901382446289 0.49365654587745667
62 0.3046138882637024 13.940203666687012 0.5519183874130249 0.295304536819458 17.19114112854004 0.5434193015098572
63 0.32883572578430176 14.250782012939453 0.5734419822692871 0.21988913416862488 12.158658981323242 0.4689233899116516
64 0.3230648636817932 14.048508644104004 0.5683879256248474 0.30260953307151794 20.073806762695312 0.5500995516777039
65 0.31476426124572754 14.528730392456055 0.5610385537147522 0.37449365854263306 15.25186538696289 0.6119588613510132
66 0.3347325921058655 15.389391899108887 0.5785607695579529 0.4409995675086975 21.482080459594727 0.6640779972076416
67 0.27107125520706177 13.922701835632324 0.520645022392273 0.2947406470775604 11.538396835327148 0.5429002046585083
68 0.39585426449775696 14.473968505859375 0.6291695237159729 0.6744873523712158 16.26830291748047 0.8212717771530151
69 0.713358998298645 17.293519973754883 0.8446058034896851 0.20655682682991028 12.18470287322998 0.4544852375984192
70 0.2284131795167923 12.145550727844238 0.4779259264469147 0.19813986122608185 11.069158554077148 0.44512903690338135
71 0.20406189560890198 12.231971740722656 0.4517320990562439 0.21256868541240692 10.700424194335938 0.46105170249938965
72 0.26992812752723694 15.877376556396484 0.5195460915565491 0.31167125701904297 14.57027816772461 0.5582752227783203
73 0.2758829593658447 13.607355117797852 0.5252456068992615 0.24233289062976837 16.27625274658203 0.4922731816768646
74 0.19265690445899963 10.754755020141602 0.4389269948005676 0.2744373381137848 18.239635467529297 0.523867666721344
75 0.19235362112522125 11.895739555358887 0.4385813772678375 0.27805471420288086 14.671232223510742 0.5273089408874512
76 0.3162025809288025 14.998017311096191 0.5623189210891724 0.23441271483898163 13.44985580444336 0.4841618537902832
77 0.259215384721756 14.883600234985352 0.5091319680213928 0.2071073055267334 11.337602615356445 0.4550904333591461
78 0.20060637593269348 11.731256484985352 0.4478910267353058 0.1822359412908554 10.851879119873047 0.426891028881073
79 0.16854658722877502 9.657037734985352 0.4105442464351654 0.1606328785419464 11.0404691696167 0.4007903039455414
80 0.17929477989673615 10.402685165405273 0.4234321415424347 0.21573887765407562 11.291057586669922 0.464477002620697
81 0.24491927027702332 13.15938949584961 0.4948931932449341 0.43933773040771484 10.925470352172852 0.6628255844116211
82 0.22543200850486755 10.881587028503418 0.4747968018054962 0.20491990447044373 12.497126579284668 0.4526807963848114
83 0.20946836471557617 11.449092864990234 0.45767712593078613 0.2438703328371048 15.512956619262695 0.4938322901725769
84 0.27514249086380005 15.500893592834473 0.5245402455329895 0.19480165839195251 12.022035598754883 0.4413633942604065
85 0.22401408851146698 12.044522285461426 0.4733012616634369 0.17923304438591003 12.723581314086914 0.4233592450618744
86 0.1957598179578781 12.267840385437012 0.4424475431442261 0.1633683443069458 10.105561256408691 0.40418851375579834
87 0.18235082924365997 11.710955619812012 0.42702555656433105 0.24487678706645966 17.96998405456543 0.4948502779006958
88 0.2237745076417923 12.771214485168457 0.4730480909347534 0.17787446081638336 10.405196189880371 0.42175164818763733
89 0.21465641260147095 9.839195251464844 0.46331027150154114 0.1450367569923401 10.185009002685547 0.3808369040489197
90 0.19757570326328278 11.02031135559082 0.4444948732852936 0.20127591490745544 10.729413986206055 0.44863784313201904
91 0.22370482981204987 12.279950141906738 0.4729744493961334 0.21140426397323608 11.97094440460205 0.45978718996047974
92 0.19295178353786469 12.490017890930176 0.4392627775669098 0.1441458910703659 9.696401596069336 0.3796654939651489
93 0.24265022575855255 12.290283203125 0.4925954043865204 0.20081926882266998 12.880346298217773 0.4481286406517029
94 0.18507899343967438 10.942878723144531 0.43020808696746826 0.2683718800544739 12.700105667114258 0.5180462002754211
95 0.29085925221443176 11.875324249267578 0.5393136739730835 0.7849116921424866 19.43548583984375 0.8859524130821228
96 0.30677247047424316 12.659869194030762 0.553870439529419 0.25743603706359863 12.742206573486328 0.5073815584182739
97 0.2180606722831726 11.142765045166016 0.46696966886520386 0.14505621790885925 10.16921615600586 0.3808624744415283
98 0.16951791942119598 11.747188568115234 0.41172555088996887 0.16982081532478333 13.331623077392578 0.41209322214126587
99 0.3218715190887451 13.943439483642578 0.5673372149467468 0.22340455651283264 10.108966827392578 0.47265690565109253
100 0.21180135011672974 10.058764457702637 0.4602188169956207 0.14661404490470886 8.809593200683594 0.3829021453857422
101 0.2090170830488205 11.082086563110352 0.4571838676929474 0.22098062932491302 12.455642700195312 0.4700857698917389
102 0.18876048922538757 12.4796724319458 0.43446576595306396 0.12184697389602661 10.256621360778809 0.3490658700466156
103 0.13857251405715942 9.918749809265137 0.37225329875946045 0.11972630769014359 8.963764190673828 0.3460148870944977
104 0.20642705261707306 12.76005744934082 0.45434245467185974 0.1502077877521515 8.210332870483398 0.3875665068626404
105 0.13303495943546295 8.597332000732422 0.3647395670413971 0.15277834236621857 13.381698608398438 0.3908686935901642
106 0.17694099247455597 11.558374404907227 0.42064353823661804 0.1988891065120697 14.529099464416504 0.4459698498249054
107 0.18270522356033325 12.35348892211914 0.4274403154850006 0.13518628478050232 10.687018394470215 0.36767688393592834
108 0.1575700342655182 9.804537773132324 0.39695093035697937 0.16042421758174896 11.703676223754883 0.4005299210548401
109 0.3388083875179291 13.61662483215332 0.5820724964141846 0.19375978410243988 11.50523567199707 0.44018152356147766
110 0.15829305350780487 9.707447052001953 0.397860586643219 0.13800391554832458 11.646432876586914 0.3714887797832489
111 0.13498760759830475 9.646489143371582 0.36740660667419434 0.12203146517276764 9.018277168273926 0.34933003783226013
112 0.1335863620042801 10.323589324951172 0.36549466848373413 0.16702143847942352 12.753196716308594 0.40868255496025085
113 0.12490857392549515 10.075679779052734 0.353424072265625 0.12839408218860626 12.731805801391602 0.3583211898803711
114 0.2576482594013214 11.563323974609375 0.507590651512146 0.6448721289634705 18.379480361938477 0.8030393123626709
115 0.220478817820549 11.750385284423828 0.4695517122745514 0.122980996966362 10.233376502990723 0.3506864607334137
116 0.15244647860527039 9.828381538391113 0.39044395089149475 0.1512882113456726 10.519962310791016 0.3889578580856323
117 0.16031712293624878 10.898642539978027 0.4003961980342865 0.11951649188995361 9.07462215423584 0.3457115590572357
118 0.14023877680301666 9.724472045898438 0.37448468804359436 0.15832822024822235 10.130136489868164 0.39790478348731995
119 0.15132129192352295 10.95873737335205 0.38900038599967957 0.17115230858325958 12.403139114379883 0.41370558738708496
120 0.15681475400924683 9.298260688781738 0.39599841833114624 0.1727905422449112 11.040555000305176 0.41568082571029663
121 0.1549566090106964 11.247954368591309 0.3936452865600586 0.15533986687660217 9.658960342407227 0.39413177967071533
122 0.19318124651908875 10.223370552062988 0.4395238757133484 0.13691261410713196 9.054543495178223 0.37001705169677734
123 0.16086505353450775 9.733474731445312 0.40107986330986023 0.11240336298942566 9.482316970825195 0.33526611328125
124 0.12770451605319977 10.513033866882324 0.3573576807975769 0.11813276261091232 9.71529769897461 0.3437044620513916
125 0.11467413604259491 8.03352165222168 0.33863571286201477 0.164459228515625 10.577149391174316 0.4055357277393341
126 0.1460619568824768 10.767333030700684 0.3821805417537689 0.16400587558746338 10.28243637084961 0.40497639775276184
127 0.21046721935272217 11.392513275146484 0.4587670564651489 0.42453426122665405 14.843046188354492 0.6515629291534424
128 0.16165906190872192 10.177940368652344 0.40206846594810486 0.15676100552082062 7.040530204772949 0.39593055844306946
129 0.1501602679491043 9.683886528015137 0.3875051736831665 0.14572302997112274 8.512127876281738 0.3817368447780609
130 0.13824446499347687 9.455798149108887 0.3718124032020569 0.10412628203630447 9.97348403930664 0.3226860463619232
131 0.1438065618276596 11.551466941833496 0.37921836972236633 0.14592596888542175 11.583476066589355 0.3820025622844696
132 0.12264369428157806 9.887497901916504 0.3502052128314972 0.09370972216129303 6.828295707702637 0.3061204254627228
133 0.16083739697933197 12.177616119384766 0.40104538202285767 0.12054882198572159 9.93505859375 0.347201406955719
134 0.13341212272644043 8.546507835388184 0.36525624990463257 0.13473306596279144 6.973543167114258 0.3670600354671478
135 0.11407409608364105 8.554640769958496 0.33774855732917786 0.3301197290420532 21.016353607177734 0.5745604634284973
136 0.1390850841999054 11.693758964538574 0.37294113636016846 0.18403120338916779 15.113788604736328 0.42898857593536377
137 0.16788062453269958 11.120715141296387 0.4097323715686798 0.08950209617614746 6.818108081817627 0.29916900396347046
138 0.1459365040063858 9.255266189575195 0.3820163607597351 0.12974673509597778 8.257987022399902 0.36020374298095703
139 1.1957188844680786 17.516468048095703 1.0934892892837524 0.47364163398742676 12.220174789428711 0.6882162690162659
140 0.47925952076911926 14.899605751037598 0.6922857165336609 0.3145638704299927 8.598146438598633 0.5608599185943604
141 0.21004092693328857 8.488349914550781 0.45830222964286804 0.1684132218360901 7.988927364349365 0.4103817939758301
142 0.12721775472164154 7.934334754943848 0.35667598247528076 0.10643918812274933 7.281569480895996 0.32625019550323486
143 0.09439099580049515 6.981034755706787 0.30723118782043457 0.10608133673667908 8.35936164855957 0.3257012963294983
144 0.1033451035618782 7.923586845397949 0.3214733302593231 0.1415761560201645 11.115259170532227 0.3762660622596741
145 0.12426535040140152 10.687250137329102 0.3525128960609436 0.1959526240825653 15.141838073730469 0.44266536831855774
146 0.1060769259929657 7.938718795776367 0.3256945312023163 0.1440734714269638 7.739850044250488 0.3795701265335083
147 0.09952978789806366 8.674345970153809 0.315483421087265 0.09521123021841049 6.4605865478515625 0.3085631728172302
148 0.10751498490571976 8.330470085144043 0.32789477705955505 0.0898214727640152 7.506210803985596 0.29970231652259827
149 0.10996197164058685 10.070638656616211 0.33160513639450073 0.09923362731933594 8.393414497375488 0.31501370668411255
150 0.13810881972312927 9.499563217163086 0.3716299533843994 0.1548861861228943 7.360326766967773 0.39355581998825073
151 0.16989631950855255 11.69835090637207 0.41218480467796326 0.0858086347579956 6.804327964782715 0.29293110966682434
152 0.12893988192081451 8.327500343322754 0.35908201336860657 0.2011488378047943 11.46310043334961 0.4484961926937103
153 0.18809133768081665 9.04477310180664 0.433694988489151 0.20253314077854156 14.332319259643555 0.45003682374954224
154 0.14967507123947144 9.376830101013184 0.38687863945961 0.09938429296016693 6.459930419921875 0.31525275111198425
155 0.12897026538848877 9.050163269042969 0.3591243028640747 0.09853651374578476 6.449578762054443 0.313905268907547
156 0.38831430673599243 13.638866424560547 0.6231486797332764 0.11652395129203796 9.286452293395996 0.3413560390472412
157 0.08539627492427826 6.835056781768799 0.2922264039516449 0.10439351201057434 7.813689231872559 0.32309985160827637
158 0.09909392148256302 8.753350257873535 0.31479185819625854 0.2714499235153198 17.167388916015625 0.5210085511207581
159 0.1186966672539711 10.160321235656738 0.3445238173007965 0.06733710318803787 5.631136417388916 0.25949394702911377
160 0.07689127326011658 6.325235366821289 0.27729275822639465 0.07527073472738266 6.2448930740356445 0.27435511350631714
161 0.07770958542823792 6.455065727233887 0.27876439690589905 0.08221080899238586 7.650760173797607 0.2867242693901062
162 0.09039658308029175 9.278169631958008 0.30066025257110596 0.08094166219234467 6.355175971984863 0.28450247645378113
163 0.09090839326381683 8.331647872924805 0.30151018500328064 0.11745240539312363 5.029628753662109 0.34271329641342163
164 0.11986546218395233 9.92281436920166 0.3462159037590027 0.11754210293292999 10.551609992980957 0.3428441286087036
165 0.09731292724609375 8.469655990600586 0.3119502067565918 0.16995391249656677 11.915986061096191 0.41225466132164
166 0.12643788754940033 8.862574577331543 0.35558104515075684 0.12092731893062592 8.685919761657715 0.3477460443973541
167 0.12290988117456436 9.755036354064941 0.35058504343032837 0.10022229701280594 7.94786262512207 0.31657904386520386
168 0.10345001518726349 10.059747695922852 0.32163646817207336 0.0885973647236824 7.565860271453857 0.29765310883522034
169 0.13422270119190216 8.834175109863281 0.36636415123939514 0.151716947555542 6.965062618255615 0.38950860500335693
170 0.240580752491951 10.838225364685059 0.4904903173446655 0.14373701810836792 8.306967735290527 0.379126638174057
171 0.08544617146253586 7.262170314788818 0.29231175780296326 0.18658287823200226 15.155959129333496 0.43195241689682007
172 0.12301576882600784 9.622986793518066 0.3507360517978668 0.10795273631811142 9.862979888916016 0.32856160402297974
173 0.0810127705335617 7.618951797485352 0.28462743759155273 0.11249035596847534 9.679839134216309 0.33539581298828125
174 0.07898878306150436 7.328449726104736 0.2810494303703308 0.1709761917591095 13.981395721435547 0.41349267959594727
175 0.10394025593996048 9.092796325683594 0.3223976790904999 0.07857572287321091 4.709985733032227 0.2803136110305786
176 0.09199393540620804 7.985105037689209 0.3033050298690796 0.1708361655473709 12.083942413330078 0.413323312997818
177 0.1629822552204132 10.945734024047852 0.40371060371398926 0.12046629935503006 6.925131320953369 0.34708255529403687
178 0.14873147010803223 10.197685241699219 0.3856571912765503 0.08674435317516327 7.156661033630371 0.2945239543914795
179 0.07714550197124481 6.495405197143555 0.27775079011917114 0.08121109008789062 5.923457145690918 0.2849755883216858
180 0.076766736805439 7.554300308227539 0.2770681083202362 0.12032683193683624 10.325679779052734 0.34688156843185425
181 0.09119223058223724 8.858784675598145 0.30198052525520325 0.07632989436388016 5.886893272399902 0.27627864480018616
182 0.10988789796829224 8.3854341506958 0.33149343729019165 0.14088603854179382 6.512274742126465 0.37534788250923157
183 0.13191981613636017 9.205560684204102 0.3632076680660248 0.07520221173763275 6.880425930023193 0.2742302119731903
184 0.08377443253993988 8.316959381103516 0.2894381284713745 0.12644553184509277 10.341621398925781 0.3555918037891388
185 0.08796826750040054 7.534716606140137 0.29659444093704224 0.0669827088713646 5.738954067230225 0.2588101923465729
186 0.19698557257652283 11.5552978515625 0.44383057951927185 0.11378709226846695 5.140706539154053 0.3373234272003174
187 0.1492934376001358 10.015287399291992 0.38638508319854736 0.21507832407951355 14.113883018493652 0.46376538276672363
188 0.09864724427461624 7.77439022064209 0.3140815794467926 0.06283573806285858 4.613779544830322 0.25067058205604553
189 0.08837360143661499 7.91903829574585 0.29727697372436523 0.10386460274457932 6.461873531341553 0.32228031754493713
190 0.1399592161178589 10.23077392578125 0.37411123514175415 0.12304335087537766 5.165399074554443 0.3507753610610962
191 0.1077398881316185 8.31104564666748 0.32823753356933594 0.10672463476657867 7.7306647300720215 0.32668736577033997
192 0.16571402549743652 10.57153034210205 0.40707987546920776 0.08324223756790161 5.669706344604492 0.2885172963142395
193 0.17048990726470947 8.504718780517578 0.4129042327404022 0.07674964517354965 4.614954948425293 0.27703726291656494
194 0.06499990820884705 6.7977495193481445 0.25495079159736633 0.05876082181930542 4.760306358337402 0.24240630865097046
195 0.0745413675904274 7.10733699798584 0.2730226516723633 0.0680408924818039 4.82285213470459 0.26084649562835693
196 0.07144001871347427 7.185084342956543 0.2672826647758484 0.096067875623703 9.941075325012207 0.3099481761455536
197 0.07585164904594421 8.33360767364502 0.27541178464889526 0.07066022604703903 4.994379043579102 0.2658199071884155
198 0.07613424956798553 7.9720330238342285 0.27592435479164124 0.053347889333963394 4.365612983703613 0.23097161948680878
199 0.09111658483743668 9.303056716918945 0.3018552362918854 0.07655615359544754 6.243458271026611 0.2766878306865692
200 0.1012706607580185 7.816136360168457 0.3182305097579956 0.0715295746922493 5.797563076019287 0.26745012402534485
201 0.0809236690402031 7.453993320465088 0.2844708561897278 0.07277275621891022 5.758207321166992 0.2697642743587494
202 0.10757998377084732 11.053287506103516 0.32799386978149414 0.07724231481552124 7.095173358917236 0.2779250144958496
203 0.11870422959327698 7.738719463348389 0.34453481435775757 0.33192169666290283 10.198800086975098 0.5761264562606812
204 0.23662401735782623 11.848793983459473 0.48644015192985535 0.0686335563659668 5.355901718139648 0.2619800567626953
205 0.05908726155757904 5.476451873779297 0.24307870864868164 0.06095591187477112 3.692368507385254 0.246892511844635
206 0.06637468189001083 6.072050094604492 0.257632851600647 0.07206553220748901 6.513948440551758 0.26845023036003113
207 0.08360785245895386 7.9310688972473145 0.2891502380371094 0.07688008248806 6.374939918518066 0.2772725820541382
208 0.13606642186641693 9.03701114654541 0.3688718378543854 0.10886505246162415 4.826319694519043 0.3299470543861389
209 0.07404351234436035 6.736438751220703 0.27210938930511475 0.05906877666711807 5.195043563842773 0.24304069578647614
210 0.06259835511445999 6.52658748626709 0.250196635723114 0.058798741549253464 3.988779067993164 0.24248452484607697
211 0.07341662794351578 6.781574726104736 0.27095502614974976 0.29933810234069824 21.62877655029297 0.5471180081367493
212 0.09899983555078506 9.372651100158691 0.31464239954948425 0.06185899302363396 5.606322288513184 0.24871468544006348
213 0.09500795602798462 7.4282708168029785 0.3082336187362671 0.27837085723876953 11.19377613067627 0.5276086330413818
214 0.3592161536216736 12.002989768981934 0.5993464589118958 0.5150452256202698 14.664481163024902 0.717666506767273
215 0.4316384196281433 11.087279319763184 0.6569919586181641 0.08250486850738525 5.761445999145508 0.28723660111427307
216 0.06948371231555939 6.41203498840332 0.26359763741493225 0.05594947561621666 5.158141136169434 0.2365364134311676
217 0.06122950091958046 6.47463846206665 0.2474459558725357 0.050643209367990494 4.550287246704102 0.225040465593338
218 0.056751053780317307 6.61202335357666 0.2382247895002365 0.04823410138487816 4.474184513092041 0.2196226269006729
219 0.056971583515405655 6.967657566070557 0.238687202334404 0.06687866896390915 7.176567077636719 0.2586091160774231
220 0.07607168704271317 9.03001594543457 0.27581095695495605 0.08417776226997375 3.8675150871276855 0.2901340425014496
221 0.06259189546108246 6.736367225646973 0.25018373131752014 0.06454581022262573 8.447870254516602 0.25405868887901306
222 0.06662806868553162 8.096282958984375 0.25812414288520813 0.054169911891222 6.608808994293213 0.23274430632591248
223 0.08293401449918747 8.692337036132812 0.28798267245292664 0.17563550174236298 13.390632629394531 0.4190889000892639
224 0.07485305517911911 7.792217254638672 0.27359285950660706 0.05776780843734741 5.118752956390381 0.24034935235977173
225 0.05780951678752899 6.664858818054199 0.24043609201908112 0.08928205817937851 9.243685722351074 0.2988010346889496
226 0.05608167499303818 6.763916492462158 0.2368156909942627 0.063041090965271 5.718904972076416 0.25107985734939575
227 0.06163114309310913 7.694169521331787 0.24825620651245117 0.06258136034011841 6.5212812423706055 0.25016266107559204
228 0.060499634593725204 6.9395318031311035 0.24596673250198364 0.05836837738752365 6.5102081298828125 0.24159547686576843
229 0.07642987370491028 8.109964370727539 0.27645954489707947 0.044348519295454025 4.332077980041504 0.2105908840894699
230 0.07002930343151093 6.693248748779297 0.2646304965019226 0.0773717388510704 5.408961296081543 0.2781577706336975
231 0.07557204365730286 7.919592380523682 0.27490368485450745 0.08551634103059769 5.689003944396973 0.2924317717552185
232 0.06514855474233627 7.215143203735352 0.25524213910102844 0.07416550815105438 5.088091850280762 0.27233344316482544
233 0.0884418860077858 9.84972858428955 0.297391802072525 0.06605148315429688 5.920980453491211 0.25700482726097107
234 0.11377071589231491 8.486410140991211 0.3372991383075714 0.1103939339518547 9.466347694396973 0.33225584030151367
235 0.12794376909732819 8.974108695983887 0.35769227147102356 0.09240201115608215 5.9779276847839355 0.30397698283195496
236 0.0985364243388176 6.716315269470215 0.31390511989593506 0.058045532554388046 4.874946594238281 0.24092639982700348
237 0.053858682513237 5.988510608673096 0.23207473754882812 0.05407986044883728 6.18079137802124 0.23255077004432678
238 0.07018458843231201 6.84075927734375 0.26492375135421753 0.051850710064172745 4.905973434448242 0.22770750522613525
239 0.056905873119831085 6.81846809387207 0.23854951560497284 0.04958570748567581 4.111286640167236 0.22267848253250122
240 0.05966584384441376 7.648160934448242 0.24426592886447906 0.04591832309961319 4.369356632232666 0.21428561210632324
241 0.05955229327082634 7.641967296600342 0.24403338134288788 0.05396168678998947 5.816476821899414 0.23229655623435974
242 0.0822271779179573 8.203886985778809 0.2867528200149536 0.08953439444303513 5.820523738861084 0.2992229759693146
243 0.07534906268119812 7.474447727203369 0.2744978368282318 0.05163794010877609 4.617311954498291 0.22723983228206635
244 0.07848753035068512 6.39247989654541 0.2801562547683716 0.09861808270215988 8.322147369384766 0.3140351474285126
245 0.07578875124454498 8.91769790649414 0.2752975821495056 0.04410665109753609 4.0900421142578125 0.21001583337783813
246 0.06004545837640762 6.748188018798828 0.24504174292087555 0.0411810465157032 4.705314636230469 0.20293113589286804
247 0.05315472185611725 6.172927379608154 0.23055307567119598 0.06324893236160278 5.4650163650512695 0.2514933943748474
248 0.12237248569726944 8.286704063415527 0.34981778264045715 0.18173246085643768 9.270597457885742 0.42630091309547424
249 0.12072672694921494 9.239091873168945 0.34745752811431885 0.11327623575925827 4.432757377624512 0.3365653455257416
250 0.08034616708755493 7.382815361022949 0.2834540009498596 0.051395267248153687 3.6443424224853516 0.22670523822307587
251 0.05014817416667938 5.891595840454102 0.22393788397312164 0.0395587794482708 4.975068092346191 0.19889388978481293
252 0.048644356429576874 6.17446756362915 0.2205546498298645 0.046848855912685394 5.06959867477417 0.21644596755504608
253 0.04968329146504402 6.602916240692139 0.2228974848985672 0.04439309984445572 5.706385612487793 0.21069669723510742
254 0.09639731049537659 10.236278533935547 0.31047916412353516 0.07958624511957169 6.28908634185791 0.282110333442688
255 0.04889405891299248 5.463454723358154 0.22112001478672028 0.08169574290513992 7.704137325286865 0.2858246862888336
256 0.06272237747907639 7.098717212677002 0.25044435262680054 0.052362751215696335 4.323051452636719 0.22882908582687378
257 0.06280896812677383 6.728639602661133 0.2506171762943268 0.07654885947704315 6.478724479675293 0.27667465806007385
